Date,Category,Brand,Day_of_Week,Holiday_Indicator,Past_Purchase_Trends,Price,Discount,Competitor_Price,Sales_Quantity
14/04/22,Clothing,BrandB,3,0,45.8,124.82,8.91,307.82,
10/4/2022,Clothing,BrandB,6,1,56.3,311.4,18.2,70.66,477
10/4/2022,Clothing,BrandB,6,1,24.8,234.94,48.72,432.97,455
6/4/2022,Clothing,BrandB,2,0,98.4,265.05,35.97,292.78,109
6/4/2022,Clothing,BrandB,2,0,67.3,115.14,24.16,317.22,97
2/4/2022,Clothing,BrandB,5,0,22.9,168.42,20.1,356.8,459
29/03/22,Clothing,BrandB,1,0,18.3,256.47,16.47,287.34,148
29/03/22,Clothing,BrandB,1,0,65.7,208.3,8.53,271.33,374
21/03/22,Clothing,BrandB,0,0,33.9,474.1,24.62,331,244
17/03/22,Clothing,BrandB,3,0,36.1,214.01,25.06,52.37,138
17/03/22,Clothing,BrandB,3,0,11,167.93,22.12,350.66,494
13/03/22,Clothing,BrandB,6,1,9.9,375.92,46.43,40.13,329
13/03/22,Clothing,BrandB,6,1,69.1,371.41,46.93,133.27,69
9/3/2022,Clothing,BrandB,2,0,18.2,288.28,33.01,366.32,402
9/3/2022,Clothing,BrandB,2,0,65.2,159.2,44.35,259.78,62
9/3/2022,Clothing,BrandB,2,0,65,199.46,15.87,232.2,259
1/3/2022,Clothing,BrandB,1,0,21.1,119.93,23.05,318.2,12
1/3/2022,Clothing,BrandB,1,0,11.1,402.92,10.48,383.14,435
25/02/22,Clothing,BrandB,4,0,23.4,236.48,20.88,166.89,68
25/02/22,Clothing,BrandB,4,0,66.6,280.3,25.24,210.38,
25/02/22,Clothing,BrandB,4,0,73.1,320.75,40.59,94.75,36
21/02/22,Clothing,BrandB,0,0,82.3,317.38,9.75,180.93,300
17/02/22,Clothing,BrandB,3,0,17.6,318.94,9.23,394.15,297
17/02/22,Clothing,BrandB,3,0,79,314.14,36.21,92.56,218
17/02/22,Clothing,BrandB,3,0,6,494.48,42.47,453.32,57
17/02/22,Clothing,BrandB,3,0,87.5,190.64,14.08,401.26,31
13/02/22,Clothing,BrandB,6,1,34.1,406.48,47.01,114.12,186
13/02/22,Clothing,BrandB,6,1,93.9,307.73,25.78,182.01,150
5/2/2022,Clothing,BrandB,5,0,51.9,487.34,29.09,120.55,197
1/2/2022,Clothing,BrandB,1,0,31,469.84,32.68,439.45,63
28/01/22,Clothing,BrandB,4,0,79,468.78,16.63,362.33,199
28/01/22,Clothing,BrandB,4,0,54.3,67.1,16.1,377.15,273
20/01/22,Clothing,BrandB,3,0,66.6,137.06,31.59,57.91,490
20/01/22,Clothing,BrandB,3,0,57.3,228.61,49.01,369.75,
16/01/22,Clothing,BrandB,6,1,63.2,62.66,17.11,240.57,423
8/1/2022,Clothing,BrandB,5,0,77.6,284.8,46.26,140.58,493
4/1/2022,Clothing,BrandB,1,0,7.6,347.37,11.12,51.95,30
4/1/2022,Clothing,BrandB,1,0,73.7,325.93,22.52,49.17,295
4/1/2022,Clothing,BrandB,1,0,97.3,437.53,8.91,246.42,354
31/12/21,Clothing,BrandB,4,0,21.7,467.13,19.26,343.4,115
31/12/21,Clothing,BrandB,4,0,53.6,366.67,49.54,235.4,208
27/12/21,Clothing,BrandB,0,0,65.5,332.06,11.67,218.24,346
27/12/21,Clothing,BrandB,0,0,50.2,271.68,7.61,226.1,61
23/12/21,Clothing,BrandB,3,0,76.4,82.27,39.03,424.41,249
19/12/21,Clothing,BrandB,6,1,63.7,407.11,10.76,423.46,297
19/12/21,Clothing,BrandB,6,1,78.6,294.64,25.59,288.79,42
15/12/21,Clothing,BrandB,2,0,8,254.32,13.09,412.2,36
15/12/21,Clothing,BrandB,2,0,39.4,141.43,35.39,348.3,142
7/12/2021,Clothing,BrandB,1,0,79.8,67.76,31.25,77.74,328
29/11/21,Clothing,BrandB,0,0,65.5,213.96,24.62,399.04,112
25/11/21,Clothing,BrandB,3,0,56.3,251.02,14.5,273.23,247
21/11/21,Clothing,BrandB,6,1,76.8,235.59,9.7,382.7,311
21/11/21,Clothing,BrandB,6,1,23.5,101.56,46.71,339.9,238
21/11/21,Clothing,BrandB,6,1,84.7,200.84,23.79,371.6,396
17/11/21,Clothing,BrandB,2,0,94.4,350.23,47.75,101.37,331
9/11/2021,Clothing,BrandB,1,0,45.5,195.28,12.03,441.73,296
28/10/21,Clothing,BrandB,3,0,14,464.96,27.12,176.03,302
24/10/21,Clothing,BrandB,6,1,74.2,325.73,9.87,333.13,279
20/10/21,Clothing,BrandB,2,0,38.8,69.06,42.73,438.82,261
20/10/21,Clothing,BrandB,2,0,36.3,184.09,44.64,156.82,207
20/10/21,Clothing,BrandB,2,0,78.1,153.47,44.54,185.3,43
20/10/21,Clothing,BrandB,2,0,85.5,193.01,45.01,40.13,329
16/10/21,Clothing,BrandB,5,0,31.1,364.32,9.23,179.13,35
12/10/2021,Clothing,BrandB,1,0,80.6,343.61,30.16,139.84,392
8/10/2021,Clothing,BrandB,4,0,19.4,137.51,45.85,468.95,155
8/10/2021,Clothing,BrandB,4,0,39.5,56.6,21.65,73.18,48
8/10/2021,Clothing,BrandB,4,0,96.6,355.04,34.99,245.54,463
8/10/2021,Clothing,BrandB,4,0,31.2,357.7,33.84,211.64,379
4/10/2021,Clothing,BrandB,0,0,91.6,288.97,37.18,273.28,377
30/09/21,Clothing,BrandB,3,0,15.9,74.64,9.66,118.59,426
26/09/21,Clothing,BrandB,6,1,28.9,128.78,16.04,123.2,20
26/09/21,Clothing,BrandB,6,1,69.5,335.03,13.54,375.11,384
22/09/21,Clothing,BrandB,2,0,83.7,249.82,38.65,347.2,307
22/09/21,Clothing,BrandB,2,0,41.5,51.35,36.2,429.22,198
18/09/21,Clothing,BrandB,5,0,18.1,343.69,20.1,444.41,358
18/09/21,Clothing,BrandB,5,0,5.8,241.1,39.55,456.67,333
14/09/21,Clothing,BrandB,1,0,42,450.44,27.64,322.92,393
14/09/21,Clothing,BrandB,1,0,80.5,106.65,6.58,292.49,110
2/9/2021,Clothing,BrandB,3,0,90,330.01,39.05,121.85,313
29/08/21,Clothing,BrandB,6,1,64.6,207.25,29.19,364.18,442
25/08/21,Clothing,BrandB,2,0,32.2,257.71,46.01,229.13,388
21/08/21,Clothing,BrandB,5,0,32.3,260.23,6.81,136.54,322
21/08/21,Clothing,BrandB,5,0,53.7,117,30.44,277.44,66
17/08/21,Clothing,BrandB,1,0,17.1,86.14,10.38,438.2,454
17/08/21,Clothing,BrandB,1,0,45,251.36,37.34,244.01,422
13/08/21,Clothing,BrandB,4,0,14.3,193.33,19.59,140.9,204
13/08/21,Clothing,BrandB,4,0,26.2,228.23,22.42,209.3,270
13/08/21,Clothing,BrandB,4,0,75,112.85,22.04,122.02,260
9/8/2021,Clothing,BrandB,0,0,27.9,199.29,33.49,349.24,202
5/8/2021,Clothing,BrandB,3,0,20.5,220.29,12.12,199.01,280
5/8/2021,Clothing,BrandB,3,0,45.6,154.63,10.36,127.28,122
1/8/2021,Clothing,BrandB,6,1,72.1,292.13,49.74,147.07,479
28/07/21,Clothing,BrandB,2,0,99.3,333.73,45.71,279.95,224
24/07/21,Clothing,BrandB,5,0,38.2,155.12,39.82,71.18,478
20/07/21,Clothing,BrandB,1,0,27.3,388.84,45.85,329.18,73
20/07/21,Clothing,BrandB,1,0,76.9,266.8,27.62,55.04,498
16/07/21,Clothing,BrandB,4,0,99.1,202.53,35.73,57.5,462
4/7/2021,Clothing,BrandB,6,1,6.4,269.12,18.97,367.7,293
4/7/2021,Clothing,BrandB,6,1,85.4,259.76,34.38,99.92,383
26/06/21,Clothing,BrandB,5,0,75.8,252.8,44.6,421.73,402
26/06/21,Clothing,BrandB,5,0,68.8,174.59,25.17,408.03,95
26/06/21,Clothing,BrandB,5,0,60.7,116.6,41.46,259.76,490
18/06/21,Clothing,BrandB,4,0,50.7,247.73,49.02,89.07,253
14/06/21,Clothing,BrandB,0,0,72.8,71,45.62,198.88,333
10/6/2021,Clothing,BrandB,3,0,92.3,112.8,48.18,51.13,293
2/6/2021,Clothing,BrandB,2,0,26.6,176.18,28.4,93.81,223
25/05/21,Clothing,BrandB,1,0,42.5,499.34,30.76,56.63,428
25/05/21,Clothing,BrandB,1,0,57,280.47,49.65,251.57,96
21/05/21,Clothing,BrandB,4,0,5.9,419.89,32.73,479.68,284
9/5/2021,Clothing,BrandB,6,1,8.4,220.42,48.53,71.52,233
9/5/2021,Clothing,BrandB,6,1,53.1,229.43,42.21,378.12,429
9/5/2021,Clothing,BrandB,6,1,99.6,339.29,34.82,416.16,124
5/5/2021,Clothing,BrandB,2,0,22,468.62,18.98,299.84,351
5/5/2021,Clothing,BrandB,2,0,61.8,338.41,5.76,293.36,236
1/5/2021,Clothing,BrandB,5,0,48.5,499.72,13.03,214.21,311
27/04/21,Clothing,BrandB,1,0,39.8,152.96,46.17,453.17,427
27/04/21,Clothing,BrandB,1,0,35.7,310.81,35.91,252.91,349
23/04/21,Clothing,BrandB,4,0,81.5,390.92,23.95,270.14,329
19/04/21,Clothing,BrandB,0,0,48,306.5,49.66,286.85,404
15/04/21,Clothing,BrandB,3,0,30.7,147.09,5.33,124.09,230
7/4/2021,Clothing,BrandB,2,0,69.6,91.01,27.06,117.34,460
7/4/2021,Clothing,BrandB,2,0,43.5,202.99,49,130.04,408
7/4/2021,Clothing,BrandB,2,0,86.3,168.19,27.07,314.63,433
7/4/2021,Clothing,BrandB,2,0,81.1,245.93,29.91,426.77,198
7/4/2021,Clothing,BrandB,2,0,60.5,122.3,9.25,277.49,183
26/03/21,Clothing,BrandB,4,0,8.3,218.33,39.71,262.18,419
22/03/21,Clothing,BrandB,0,0,75.6,481.14,34.73,379.7,497
22/03/21,Clothing,BrandB,0,0,30.1,279.15,43.01,434.32,248
14/03/21,Clothing,BrandB,6,1,58.1,427.84,24.67,384.83,189
10/3/2021,Clothing,BrandB,2,0,69.7,309.91,40.99,382.26,337
6/3/2021,Clothing,BrandB,5,0,85.6,406.85,10.6,200.1,300
2/3/2021,Clothing,BrandB,1,0,35.4,491.91,39.12,82.59,28
2/3/2021,Clothing,BrandB,1,0,13.1,293.72,43.39,189.61,11
26/02/21,Clothing,BrandB,4,0,47.2,456.45,30.91,453.91,466
26/02/21,Clothing,BrandB,4,0,68.7,443.85,31.89,294.14,213
18/02/21,Clothing,BrandB,3,0,31.6,305.38,27.13,353.56,222
14/02/21,Clothing,BrandB,6,1,22.5,357.59,39.98,228.29,304
10/2/2021,Clothing,BrandB,2,0,30.1,406.75,47.09,323.51,212
10/2/2021,Clothing,BrandB,2,0,60.1,158.2,22.38,347.56,75
2/2/2021,Clothing,BrandB,1,0,9.9,364.54,34.42,287.29,166
2/2/2021,Clothing,BrandB,1,0,29.7,109.22,31.65,388.32,193
2/2/2021,Clothing,BrandB,1,0,68.2,277.99,18.17,102.31,395
29/01/21,Clothing,BrandB,4,0,64.7,495.94,48.44,72.52,433
25/01/21,Clothing,BrandB,0,0,63.7,307.66,14.78,437.39,432
25/01/21,Clothing,BrandB,0,0,90.9,432.21,10.34,166.44,455
30/09/24,Clothing,BrandC,0,0,11,430.84,32.79,475.11,444
26/09/24,Clothing,BrandC,3,0,62.1,489.63,23.17,117.34,373
26/09/24,Clothing,BrandC,3,0,83.3,457.58,45.48,87.05,59
18/09/24,Clothing,BrandC,2,0,42.9,487.78,41.38,175.17,31
14/09/24,Clothing,BrandC,5,0,15.8,356.88,22.19,460.13,276
14/09/24,Clothing,BrandC,5,0,79.3,214.52,8.03,161.53,61
14/09/24,Clothing,BrandC,5,0,33.3,247.03,8.88,435.1,168
10/9/2024,Clothing,BrandC,1,0,46.4,163.56,8.14,254.17,302
10/9/2024,Clothing,BrandC,1,0,67,129.88,46.05,184.46,440
10/9/2024,Clothing,BrandC,1,0,83,491.87,12.19,176.88,143
10/9/2024,Clothing,BrandC,1,0,63.3,274.56,30.56,445.11,180
6/9/2024,Clothing,BrandC,4,0,98.2,147.69,21.15,84.07,483
6/9/2024,Clothing,BrandC,4,0,82,181.85,33.01,111.76,262
29/08/24,Clothing,BrandC,3,0,50.4,482.69,46.38,444.31,477
29/08/24,Clothing,BrandC,3,0,27.9,438.66,26.38,364.91,141
29/08/24,Clothing,BrandC,3,0,72,142.1,37.35,114.67,197
25/08/24,Clothing,BrandC,6,1,88.9,115.18,42.37,146.64,65
21/08/24,Clothing,BrandC,2,0,95.1,430.21,40.33,354.23,300
21/08/24,Clothing,BrandC,2,0,41.8,78.16,15.8,207.29,452
17/08/24,Clothing,BrandC,5,0,35.6,186.74,19.74,409.79,169
13/08/24,Clothing,BrandC,1,0,44.9,443.3,8.72,165.47,135
9/8/2024,Clothing,BrandC,4,0,60.7,392.12,49.16,182.82,461
5/8/2024,Clothing,BrandC,0,0,53.9,78.43,13.79,355.12,98
5/8/2024,Clothing,BrandC,0,0,91.7,351.36,39.56,297.21,478
1/8/2024,Clothing,BrandC,3,0,59.7,202.14,7.25,432.5,414
1/8/2024,Clothing,BrandC,3,0,89.3,333.8,39.73,382.07,424
1/8/2024,Clothing,BrandC,3,0,21.9,65.17,34.61,50.72,272
28/07/24,Clothing,BrandC,6,1,54.5,173.26,16.34,169.88,197
28/07/24,Clothing,BrandC,6,1,98.8,64.41,24.37,445.09,343
20/07/24,Clothing,BrandC,5,0,83.9,86.69,19.06,115.95,343
12/7/2024,Clothing,BrandC,4,0,9.1,229.76,12.58,463.38,98
8/7/2024,Clothing,BrandC,0,0,30.2,165.16,8.8,253.67,233
8/7/2024,Clothing,BrandC,0,0,66.7,455.69,46.23,323.2,70
30/06/24,Clothing,BrandC,6,1,21.2,124.7,38.66,422.55,212
30/06/24,Clothing,BrandC,6,1,36.9,347.46,10.11,209.86,343
22/06/24,Clothing,BrandC,5,0,37.2,110.2,15.68,78.33,172
18/06/24,Clothing,BrandC,1,0,16.8,233.24,28.68,81.87,64
6/6/2024,Clothing,BrandC,3,0,79,456.1,12.38,447.73,365
2/6/2024,Clothing,BrandC,6,1,36,424.44,29.42,381.89,50
2/6/2024,Clothing,BrandC,6,1,43.6,178.82,18.38,145.65,388
2/6/2024,Clothing,BrandC,6,1,93.4,60.74,27.4,306.82,255
29/05/24,Clothing,BrandC,2,0,56,446.49,17.74,262.91,490
25/05/24,Clothing,BrandC,5,0,84.7,454.68,40.79,312.21,384
25/05/24,Clothing,BrandC,5,0,67.4,407.93,20.99,49.61,256
5/5/2024,Clothing,BrandC,6,1,71.6,55.94,26.31,400.15,32
1/5/2024,Clothing,BrandC,2,0,94.8,303.11,7.35,162.25,206
27/04/24,Clothing,BrandC,5,0,62.3,262.42,12.44,447.75,324
23/04/24,Clothing,BrandC,1,0,47.9,376.88,19.53,139.18,
23/04/24,Clothing,BrandC,1,0,43.3,395.56,47.61,391.37,26
19/04/24,Clothing,BrandC,4,0,81.2,227,40.07,397.69,291
15/04/24,Clothing,BrandC,0,0,11.3,222.03,43.35,157.69,42
26/03/24,Clothing,BrandC,1,0,87.2,454.69,46.58,241,425
26/03/24,Clothing,BrandC,1,0,89.3,489.84,17.85,83.4,370
26/03/24,Clothing,BrandC,1,0,19.6,425.05,17.09,70.13,415
18/03/24,Clothing,BrandC,0,0,23.5,199.69,32.04,139.95,476
18/03/24,Clothing,BrandC,0,0,88.9,436.4,44.02,335.69,427
14/03/24,Clothing,BrandC,3,0,58.2,168.33,11.51,436.19,16
10/3/2024,Clothing,BrandC,6,1,85.9,346.37,36.58,202.22,171
6/3/2024,Clothing,BrandC,2,0,83.4,236.65,36.58,184.55,435
2/3/2024,Clothing,BrandC,5,0,32.9,175.99,9.32,109.62,155
2/3/2024,Clothing,BrandC,5,0,28.8,476.15,49.61,96.03,52
23/02/24,Clothing,BrandC,4,0,28.5,195.71,47.64,297.65,190
23/02/24,Clothing,BrandC,4,0,98.3,200.03,14.14,376.85,445
15/02/24,Clothing,BrandC,3,0,90.7,117.88,22.24,296.68,159
15/02/24,Clothing,BrandC,3,0,31.6,85.67,19.35,410.35,220
3/2/2024,Clothing,BrandC,5,0,72.7,154.56,9.69,212,148
30/01/24,Clothing,BrandC,1,0,94.7,402.9,31.01,357.76,31
30/01/24,Clothing,BrandC,1,0,52.8,363.53,45.01,128.3,233
18/01/24,Clothing,BrandC,3,0,56.7,127.09,40.46,375.37,452
18/01/24,Clothing,BrandC,3,0,55.9,497.22,7.17,245.1,324
18/01/24,Clothing,BrandC,3,0,65.9,473.75,8.49,187.99,196
14/01/24,Clothing,BrandC,6,1,82.1,216.94,17.4,192.56,112
14/01/24,Clothing,BrandC,6,1,94.5,164.69,28.26,355.37,464
10/1/2024,Clothing,BrandC,2,0,68.8,470.31,18.46,62.4,316
10/1/2024,Clothing,BrandC,2,0,62.5,358.11,32.99,94.37,332
10/1/2024,Clothing,BrandC,2,0,72,112.92,5.1,328.4,333
10/1/2024,Clothing,BrandC,2,0,85.1,313.18,28.78,235.14,315
6/1/2024,Clothing,BrandC,5,0,53.5,400,26.38,69.06,143
6/1/2024,Clothing,BrandC,5,0,19.4,490.64,48,147.29,364
6/1/2024,Clothing,BrandC,5,0,64.7,379.38,49.3,280.02,228
6/1/2024,Clothing,BrandC,5,0,80.4,495.21,37.89,60.96,132
2/1/2024,Clothing,BrandC,1,0,22.8,98.13,36.87,49.46,194
29/12/23,Clothing,BrandC,4,0,30.1,495.73,39.95,60.31,134
25/12/23,Clothing,BrandC,0,0,12.6,93.78,15.17,410.88,381
17/12/23,Clothing,BrandC,6,1,18.2,111.74,29.3,434.97,334
17/12/23,Clothing,BrandC,6,1,41.5,340.81,27.63,275.66,252
13/12/23,Clothing,BrandC,2,0,17.6,445.66,19.94,437.3,359
9/12/2023,Clothing,BrandC,5,0,28.8,104.87,33.36,43.4,329
1/12/2023,Clothing,BrandC,4,0,96.6,190.2,8.7,401.61,287
27/11/23,Clothing,BrandC,0,0,10,449.39,12.81,415.74,335
19/11/23,Clothing,BrandC,6,1,62.8,71.17,34.03,104.34,52
11/11/2023,Clothing,BrandC,5,0,57.2,382.23,13.64,197.91,118
3/11/2023,Clothing,BrandC,4,0,9.8,180.07,16.22,210.39,254
22/10/23,Clothing,BrandC,6,1,54.2,450.11,23.32,464.8,185
18/10/23,Clothing,BrandC,2,0,64,222.08,13.98,429.85,333
14/10/23,Clothing,BrandC,5,0,29.7,387.39,32.39,56.07,118
14/10/23,Clothing,BrandC,5,0,83.9,251.19,46.9,95.81,400
10/10/2023,Clothing,BrandC,1,0,69.6,274.65,28.19,226.86,436
6/10/2023,Clothing,BrandC,4,0,9.9,101.63,31.92,121,376
6/10/2023,Clothing,BrandC,4,0,40.9,378.93,45.62,414.1,317
2/10/2023,Clothing,BrandC,0,0,9.3,287.97,42.61,385.93,197
28/09/23,Clothing,BrandC,3,0,18.3,219.21,15.97,176.66,178
28/09/23,Clothing,BrandC,3,0,75.3,72.46,13.79,405.6,367
28/09/23,Clothing,BrandC,3,0,36.6,124.74,6.68,288.57,362
20/09/23,Clothing,BrandC,2,0,39.5,256.82,21.13,224.53,82
20/09/23,Clothing,BrandC,2,0,63.4,229.46,10.09,121.34,496
16/09/23,Clothing,BrandC,5,0,76.7,354.13,24.11,156.05,148
8/9/2023,Clothing,BrandC,4,0,8,109.73,39.72,283.7,257
4/9/2023,Clothing,BrandC,0,0,24.9,250.14,45.34,72.11,75
31/08/23,Clothing,BrandC,3,0,62.7,419.83,40.8,454.24,244
27/08/23,Clothing,BrandC,6,1,63.7,222.6,36.36,254.11,68
19/08/23,Clothing,BrandC,5,0,98.8,382.99,5.45,475.54,213
19/08/23,Clothing,BrandC,5,0,72.5,94.47,38.74,425.04,155
19/08/23,Clothing,BrandC,5,0,56.6,305.52,39.85,418.11,60
15/08/23,Clothing,BrandC,1,0,71.3,332.53,47.6,48.78,292
15/08/23,Clothing,BrandC,1,0,64.8,214.14,47.23,168.73,199
11/8/2023,Clothing,BrandC,4,0,13.7,264.74,43.19,129.99,420
7/8/2023,Clothing,BrandC,0,0,91.2,218.5,24.89,390.2,432
7/8/2023,Clothing,BrandC,0,0,84.1,482.47,37.37,274.85,304
3/8/2023,Clothing,BrandC,3,0,92.5,126.9,14.46,162.26,95
26/07/23,Clothing,BrandC,2,0,76.7,320.92,47.93,325.48,278
26/07/23,Clothing,BrandC,2,0,45.2,193.89,45.71,457.18,333
26/07/23,Clothing,BrandC,2,0,44.9,443.28,12.56,141.09,287
22/07/23,Clothing,BrandC,5,0,39.7,217.5,42.36,172.37,374
22/07/23,Clothing,BrandC,5,0,80.6,337.46,20.16,124.65,44
18/07/23,Clothing,BrandC,1,0,59.9,298.29,49.46,216.6,36
10/7/2023,Clothing,BrandC,0,0,53.5,162.74,35.88,219.96,153
10/7/2023,Clothing,BrandC,0,0,23.6,125.15,45.56,236.35,144
2/7/2023,Clothing,BrandC,6,1,59.9,286.23,25.57,421.01,218
28/06/23,Clothing,BrandC,2,0,38.6,78.99,46.85,89.89,103
24/06/23,Clothing,BrandC,5,0,55.1,267.77,26.57,54.4,210
24/06/23,Clothing,BrandC,5,0,11,421.56,20.35,468.62,176
24/06/23,Clothing,BrandC,5,0,51,375.62,32.76,426.64,156
16/06/23,Clothing,BrandC,4,0,99.5,175.5,39.82,372.35,26
8/6/2023,Clothing,BrandC,3,0,11.8,226.64,24.02,183.81,433
8/6/2023,Clothing,BrandC,3,0,74.5,351.91,7.43,416.27,361
8/6/2023,Clothing,BrandC,3,0,45.1,153,29.37,172.48,205
31/05/23,Clothing,BrandC,2,0,53.4,140.92,5.04,435.87,36
31/05/23,Clothing,BrandC,2,0,50.8,376.11,10.9,384.84,439
27/05/23,Clothing,BrandC,5,0,45.6,253.33,14.85,391.68,126
19/05/23,Clothing,BrandC,4,0,31.5,474.31,23.1,443.51,199
19/05/23,Clothing,BrandC,4,0,87.6,182.62,26.17,453,194
15/05/23,Clothing,BrandC,0,0,73.1,398.88,23.75,468.42,449
15/05/23,Clothing,BrandC,0,0,73.6,167.07,14.11,193.52,89
15/05/23,Clothing,BrandC,0,0,58.1,53.36,16.57,313.84,337
11/5/2023,Clothing,BrandC,3,0,66.1,256.07,16.22,177.47,410
3/5/2023,Clothing,BrandC,2,0,97.2,127.28,9.94,475.16,69
29/04/23,Clothing,BrandC,5,0,22.4,411.86,36.6,303.96,349
25/04/23,Clothing,BrandC,1,0,15.1,420.99,22.21,107.73,430
25/04/23,Clothing,BrandC,1,0,27.2,104.45,31.27,128.62,205
25/04/23,Clothing,BrandC,1,0,83.6,380.25,45.98,61.29,468
21/04/23,Clothing,BrandC,4,0,39.9,148.15,31.4,307.42,401
17/04/23,Clothing,BrandC,0,0,99.6,344.95,47.11,221.12,230
17/04/23,Clothing,BrandC,0,0,96.8,350.88,6.91,242.13,185
13/04/23,Clothing,BrandC,3,0,97,218.01,47.28,81.89,29
13/04/23,Clothing,BrandC,3,0,7.8,89.66,15.37,191.22,210
9/4/2023,Clothing,BrandC,6,1,36.6,288.63,39.97,108.4,173
9/4/2023,Clothing,BrandC,6,1,5.3,469.11,34.47,395.76,
5/4/2023,Clothing,BrandC,2,0,34.3,390.05,23.84,445.5,207
5/4/2023,Clothing,BrandC,2,0,60.5,285.49,29.82,221.64,478
5/4/2023,Clothing,BrandC,2,0,73.7,210.17,41.59,289.85,114
1/4/2023,Clothing,BrandC,5,0,94,326.5,45.3,233.23,181
1/4/2023,Clothing,BrandC,5,0,65.6,250.24,22.17,184,116
28/03/23,Clothing,BrandC,1,0,10.3,462.16,35.03,465.96,101
20/03/23,Clothing,BrandC,0,0,95.8,76.8,28.37,401.69,261
16/03/23,Clothing,BrandC,3,0,25.4,413.25,10.05,192.87,
12/3/2023,Clothing,BrandC,6,1,21.1,209.68,42,451,164
12/3/2023,Clothing,BrandC,6,1,12.6,70.94,30.4,404.33,86
12/3/2023,Clothing,BrandC,6,1,52.5,147.96,16.48,155.08,301
8/3/2023,Clothing,BrandC,2,0,65.8,216.24,32.44,441.98,112
8/3/2023,Clothing,BrandC,2,0,28.4,345.38,34.92,471.39,40
8/3/2023,Clothing,BrandC,2,0,29.6,398.83,41.39,277.65,231
8/3/2023,Clothing,BrandC,2,0,37.6,183.77,39.29,390.68,320
4/3/2023,Clothing,BrandC,5,0,67.4,259.07,42.63,440.04,92
28/02/23,Clothing,BrandC,1,0,8.2,391.84,20.82,41.96,29
24/02/23,Clothing,BrandC,4,0,87.4,183.25,11.2,408.4,435
20/02/23,Clothing,BrandC,0,0,61,202.2,31.8,405.57,385
20/02/23,Clothing,BrandC,0,0,89.5,451.54,29.03,153.31,250
8/2/2023,Clothing,BrandC,2,0,14.2,91.24,24.51,156.56,83
8/2/2023,Clothing,BrandC,2,0,27.5,118.47,14.95,148.37,242
8/2/2023,Clothing,BrandC,2,0,8.9,319.53,32.92,371.82,140
8/2/2023,Clothing,BrandC,2,0,19.7,69.75,38.81,219.53,94
31/01/23,Clothing,BrandC,1,0,88.9,373.16,22.29,192.07,257
31/01/23,Clothing,BrandC,1,0,96.1,232.65,19.64,183.81,
19/01/23,Clothing,BrandC,3,0,35.8,378.78,17.24,156.27,147
19/01/23,Clothing,BrandC,3,0,24.5,273.6,38.26,364.17,138
15/01/23,Clothing,BrandC,6,1,66.4,496.17,7.33,446.55,311
11/1/2023,Clothing,BrandC,2,0,76.5,232.68,17.26,274.01,454
11/1/2023,Clothing,BrandC,2,0,62.2,125.58,36.04,126.86,356
11/1/2023,Clothing,BrandC,2,0,73,119.91,30.94,452.32,101
7/1/2023,Clothing,BrandC,5,0,23,493.27,15.36,198.91,158
3/1/2023,Clothing,BrandC,1,0,32.9,62.41,37.9,51.65,362
3/1/2023,Clothing,BrandC,1,0,8.8,147.45,11.45,416.41,298
30/12/22,Clothing,BrandC,4,0,42.5,227.77,14,277.55,95
30/12/22,Clothing,BrandC,4,0,21.6,300.73,13.88,98.93,324
22/12/22,Clothing,BrandC,3,0,36.8,317.97,42.87,321.23,276
22/12/22,Clothing,BrandC,3,0,79.8,383.84,30.83,173.99,379
18/12/22,Clothing,BrandC,6,1,89.8,246.7,14.69,57.29,283
18/12/22,Clothing,BrandC,6,1,7.5,243.42,31.58,154.92,191
18/12/22,Clothing,BrandC,6,1,57.6,234.66,36.33,179.12,463
14/12/22,Clothing,BrandC,2,0,84,172.02,16.25,340.06,97
14/12/22,Clothing,BrandC,2,0,21.3,446.39,47.18,251.38,311
14/12/22,Clothing,BrandC,2,0,99.3,269.34,28.52,390.04,297
10/12/2022,Clothing,BrandC,5,0,48.2,145.68,17.57,379.03,385
10/12/2022,Clothing,BrandC,5,0,31.1,329.38,25.98,261.57,275
28/11/22,Clothing,BrandC,0,0,74.6,300.67,42.57,460.92,213
28/11/22,Clothing,BrandC,0,0,58.9,265.11,36.34,447.35,495
28/11/22,Clothing,BrandC,0,0,82.4,142.17,36.7,372.55,395
24/11/22,Clothing,BrandC,3,0,55.3,309.58,14.86,136.84,348
24/11/22,Clothing,BrandC,3,0,17.5,312.36,46.86,43.68,383
24/11/22,Clothing,BrandC,3,0,56.2,347,27.72,194.74,493
24/11/22,Clothing,BrandC,3,0,41.9,305.79,18.66,327.18,440
20/11/22,Clothing,BrandC,6,1,31.4,272.5,32.6,420,118
16/11/22,Clothing,BrandC,2,0,67.2,59.41,6.39,440.89,295
12/11/2022,Clothing,BrandC,5,0,42.9,216.12,11.53,273.97,237
12/11/2022,Clothing,BrandC,5,0,72.7,175.03,32.06,310.6,311
8/11/2022,Clothing,BrandC,1,0,44.9,61.34,11.65,111.83,273
4/11/2022,Clothing,BrandC,4,0,63.2,155.67,25.76,374.96,145
31/10/22,Clothing,BrandC,0,0,40.9,237.25,27.64,162.91,155
31/10/22,Clothing,BrandC,0,0,90.2,165.86,41.87,241.84,117
23/10/22,Clothing,BrandC,6,1,20.5,228.47,41.82,214.67,60
